timestamp,weather_condition,terrain_type,signal_interference_level,temperature,humidity
2024-01-01 00:11:29,Rain,Mountainous,Low,22.96842853774396,33.33398498895772
2024-01-01 00:11:30,Clear,Desert,High,21.260322374132326,23.013178296677026
2024-01-01 00:11:31,Clear,Forest,High,21.503642478531443,37.58968326573333
2024-01-01 00:11:32,Storm,Forest,Low,21.351508607665416,34.14597017621538
2024-01-01 00:11:33,Clear,Forest,Low,21.568228625390585,37.67464056670956
2024-01-01 00:11:34,Rain,Urban,Moderate,22.87866161857879,32.293258734864956
2024-01-01 00:11:35,Clear,Mountainous,Low,18.57198995002222,32.59810588279948
2024-01-01 00:11:36,Clear,Desert,High,22.30993487883103,34.25214394164179
2024-01-01 00:11:37,Cloudy,Desert,Low,21.64709358079754,29.696002254522703
2024-01-01 00:11:38,Clear,Urban,Moderate,22.055792523549023,28.647551589358237
2024-01-01 00:11:39,Clear,Forest,Low,21.56259444497315,26.01732969705468
2024-01-01 00:11:40,Cloudy,Mountainous,High,19.282125829531594,24.215533067718468
2024-01-01 00:11:41,Clear,Rural,Low,21.366856505463417,37.20960358509063
2024-01-01 00:11:42,Clear,Desert,Low,19.824674495277335,21.964818862140646
2024-01-01 00:11:43,Clear,Forest,Moderate,21.036387596991,30.46150164474185
2024-01-01 00:11:44,Fog,Forest,Low,22.170313888629554,25.66716397213313
2024-01-01 00:11:45,Clear,Urban,Low,18.985157473039298,25.486961583371354
2024-01-01 00:11:46,Fog,Mountainous,High,20.246221530876557,32.44023577815243
2024-01-01 00:11:47,Clear,Mountainous,Low,19.531490694246635,28.164339266574128
2024-01-01 00:11:48,Clear,Mountainous,Low,22.021493875635638,36.20798065051651
2024-01-01 00:11:49,Clear,Rural,Moderate,21.113656000582214,33.2645730017104
2024-01-01 00:11:50,Cloudy,Rural,Low,18.91924873762435,32.24412007851926
2024-01-01 00:11:51,Cloudy,Rural,High,20.28450098255901,29.101943962173436
2024-01-01 00:11:52,Cloudy,Desert,Moderate,19.974888494686674,39.93976754565363
2024-01-01 00:11:53,Rain,Mountainous,Low,20.432075374453788,22.81064847337911
2024-01-01 00:11:54,Cloudy,Urban,Moderate,22.06225583295174,41.50144573245119
2024-01-01 00:11:55,Clear,Desert,Low,20.85896764440558,24.380726329287754
2024-01-01 00:11:56,Clear,Mountainous,Low,19.688179791871395,31.08333921307478
2024-01-01 00:11:57,Clear,Rural,Low,21.88015238971577,29.461106913091296
2024-01-01 00:11:58,Cloudy,Urban,Low,20.111643054465187,31.280604442194047
2024-01-01 00:11:59,Clear,Desert,Low,19.699521550482327,21.750429707505567
2024-01-01 00:12:00,Rain,Rural,Low,21.533039719180493,38.70298099763641
2024-01-01 00:12:01,Clear,Mountainous,Low,19.731639666869597,41.00320967966206
2024-01-01 00:12:02,Clear,Mountainous,Low,19.170370191208278,20.61220713688178
2024-01-01 00:12:03,Clear,Desert,Moderate,20.747458752897046,29.959399055167893
2024-01-01 00:12:04,Clear,Rural,Low,21.321654523772526,29.96540333600035
2024-01-01 00:12:05,Clear,Rural,Low,20.185977425506966,20.41061651464159
2024-01-01 00:12:06,Clear,Rural,Low,19.220251892895163,39.1459723679756
2024-01-01 00:12:07,Rain,Mountainous,Moderate,18.904118892339525,39.72278456906825
2024-01-01 00:12:08,Clear,Forest,Low,18.722548336561136,33.32471587604079
2024-01-01 00:12:09,Clear,Desert,Low,20.991948946450094,24.8804101568897
2024-01-01 00:12:10,Rain,Urban,Low,20.939299178968177,37.79937495018732
2024-01-01 00:12:11,Rain,Urban,Low,19.425903982078896,25.48469331454269
2024-01-01 00:12:12,Fog,Urban,Low,20.399441930016696,18.768528489519863
2024-01-01 00:12:13,Clear,Urban,Low,20.272518286302997,30.74220243181879
2024-01-01 00:12:14,Clear,Desert,Low,19.400202495117565,34.89833354286576
2024-01-01 00:12:15,Clear,Mountainous,Low,20.229101456218203,23.19752471422092
2024-01-01 00:12:16,Cloudy,Desert,Low,18.78338359102913,26.304565470242707
2024-01-01 00:12:17,Clear,Urban,Low,18.681870610485216,29.275406434920082
2024-01-01 00:12:18,Clear,Desert,Low,19.054007853282535,31.719166634220493
2024-01-01 00:12:19,Clear,Desert,Low,19.163101531068907,27.731961800990433
2024-01-01 00:12:20,Cloudy,Forest,Moderate,19.31779648307328,33.52213145469446
2024-01-01 00:12:21,Cloudy,Mountainous,Low,19.70537368265939,29.453254524622075
2024-01-01 00:12:22,Cloudy,Mountainous,Low,18.93479693511275,27.638679871060216
2024-01-01 00:12:23,Clear,Rural,Low,18.382284169374596,29.82021755745407
2024-01-01 00:12:24,Clear,Forest,Low,18.75438270365958,37.700164097046
2024-01-01 00:12:25,Clear,Urban,High,17.997015737194868,35.214851976583354
2024-01-01 00:12:26,Storm,Urban,Low,20.78358820464168,33.77546751611205
2024-01-01 00:12:27,Rain,Urban,Moderate,16.917465713954073,33.87908754314955
2024-01-01 00:12:28,Clear,Desert,Low,17.55048236025215,35.92573240903581
2024-01-01 00:12:29,Cloudy,Forest,Low,18.81313799690116,34.99447901572822
2024-01-01 00:12:30,Clear,Urban,Low,18.591269020623272,32.279138636688636
2024-01-01 00:12:31,Cloudy,Mountainous,Low,18.01803249148264,38.8527865828155
2024-01-01 00:12:32,Rain,Desert,Low,18.927249059355013,30.598568022193422
2024-01-01 00:12:33,Rain,Mountainous,Low,18.21668880333228,34.915926436449546
2024-01-01 00:12:34,Rain,Rural,Low,17.659041947615446,33.59543776582496
2024-01-01 00:12:35,Clear,Desert,Moderate,16.868467629328414,29.137738440481286
2024-01-01 00:12:36,Clear,Mountainous,Low,17.544919558211195,34.9835987702921
2024-01-01 00:12:37,Fog,Desert,Low,17.929662946181946,29.23948212625543
2024-01-01 00:12:38,Cloudy,Mountainous,Low,18.698262279523366,30.884729920921778
2024-01-01 00:12:39,Clear,Desert,Low,19.053755308048245,33.30692437061962
2024-01-01 00:12:40,Clear,Forest,Moderate,16.75490554676165,23.656974811363114
2024-01-01 00:12:41,Fog,Urban,Low,19.09606302005109,29.426395030153756
2024-01-01 00:12:42,Fog,Mountainous,Low,19.085118719976776,25.269421113138442
2024-01-01 00:12:43,Clear,Desert,Low,18.311466982612725,19.858261327824422
2024-01-01 00:12:44,Clear,Forest,Low,17.44251947101546,32.36091614085864
2024-01-01 00:12:45,Clear,Desert,Low,16.72550850256757,38.03005533719553
2024-01-01 00:12:46,Fog,Rural,Low,15.927835290635244,27.867095116949983
2024-01-01 00:12:47,Rain,Mountainous,Moderate,17.172512702342633,25.757061589611233
2024-01-01 00:12:48,Cloudy,Forest,Low,17.260041441438535,29.133535629880154
2024-01-01 00:12:49,Clear,Desert,Low,17.500713255401394,26.788116315485755
2024-01-01 00:12:50,Rain,Desert,Low,18.796885333015968,28.80528121518635
2024-01-01 00:12:51,Cloudy,Mountainous,Low,17.939242428053163,25.01914761046853
2024-01-01 00:12:52,Clear,Desert,Low,16.34481361219585,17.600161524585936
2024-01-01 00:12:53,Cloudy,Forest,Low,17.411815628420197,27.8808516250921
2024-01-01 00:12:54,Cloudy,Mountainous,Moderate,17.11728624755793,29.52237678520345
2024-01-01 00:12:55,Clear,Desert,Low,16.93425631438717,26.571526268557538
2024-01-01 00:12:56,Clear,Mountainous,Low,17.36546919068506,25.130196693735634
2024-01-01 00:12:57,Clear,Rural,Low,18.841098265813724,35.56268855390993
2024-01-01 00:12:58,Fog,Desert,Moderate,16.930403361187757,32.26478426928435
2024-01-01 00:12:59,Clear,Urban,Moderate,16.552486106355566,26.799944462417464
2024-01-01 00:13:00,Clear,Urban,Low,15.697276470962372,33.193637788937224
2024-01-01 00:13:01,Clear,Forest,Low,17.17821086938152,30.25555914609806
2024-01-01 00:13:02,Fog,Desert,Low,16.49352844565667,29.77021992859379
2024-01-01 00:13:03,Clear,Forest,Low,18.092048795971486,36.1419057929552
2024-01-01 00:13:04,Clear,Urban,Moderate,17.70062249784163,33.3188698040902
2024-01-01 00:13:05,Clear,Rural,Low,17.64782118422323,27.973358683707087
2024-01-01 00:13:06,Cloudy,Urban,Low,17.409087098532627,41.862080693137614
2024-01-01 00:13:07,Cloudy,Urban,Low,17.32444874702156,26.071467048485644
2024-01-01 00:13:08,Cloudy,Desert,Moderate,17.31233490503103,25.996232489269026
2024-01-01 00:13:09,Cloudy,Rural,Low,15.32020325222937,33.558101107400695
2024-01-01 00:13:10,Clear,Mountainous,Low,17.79517638397117,36.103088344232496
2024-01-01 00:13:11,Rain,Urban,Low,17.371577468353188,34.22718070339246
2024-01-01 00:13:12,Clear,Mountainous,Low,20.06949728932847,27.763330242278677
2024-01-01 00:13:13,Cloudy,Rural,Low,17.739282619224518,25.503627045325317
2024-01-01 00:13:14,Rain,Urban,Moderate,17.345669269252863,26.186926328801846
2024-01-01 00:13:15,Clear,Urban,Low,16.973036307272405,31.582108770054873
2024-01-01 00:13:16,Cloudy,Mountainous,Low,15.117596733221514,23.71889605809051
2024-01-01 00:13:17,Clear,Mountainous,Low,16.426530613917844,27.259498620393853
2024-01-01 00:13:18,Clear,Desert,Low,17.131577993149847,29.44094843671231
2024-01-01 00:13:19,Clear,Mountainous,Moderate,17.629409603689616,30.877362960260836
2024-01-01 00:13:20,Cloudy,Mountainous,Low,15.021736307436361,34.91279957953409
2024-01-01 00:13:21,Rain,Mountainous,Low,16.084248785059273,32.79892296375151
2024-01-01 00:13:22,Clear,Rural,Low,17.39592045776831,21.05420434141671
2024-01-01 00:13:23,Fog,Forest,Low,18.25934665605039,32.062020486382224
2024-01-01 00:13:24,Storm,Rural,Low,17.103305432533357,37.34467562749101
2024-01-01 00:13:25,Clear,Mountainous,Low,16.82353186180584,34.029428821933706
2024-01-01 00:13:26,Clear,Mountainous,Low,16.939209537018225,30.338082127528327
2024-01-01 00:13:27,Clear,Mountainous,Low,16.89321157157575,30.91467661325714
2024-01-01 00:13:28,Clear,Urban,Low,15.2867225603928,41.97918368168887
2024-01-01 00:13:29,Clear,Desert,High,18.132591378831396,30.782675846200792
2024-01-01 00:13:30,Cloudy,Mountainous,Low,15.263578590208683,27.763587724420592
2024-01-01 00:13:31,Rain,Rural,Low,15.040043756254253,34.24718013026002
2024-01-01 00:13:32,Clear,Desert,Low,15.637175633150141,32.90482312408811
2024-01-01 00:13:33,Cloudy,Urban,Moderate,15.547762400219103,30.827819420405675
2024-01-01 00:13:34,Cloudy,Rural,High,16.897730505284493,34.66720299998668
2024-01-01 00:13:35,Clear,Mountainous,Low,15.569616198950559,33.72584006533208
2024-01-01 00:13:36,Clear,Mountainous,Low,14.456427394340757,32.95142801464523
2024-01-01 00:13:37,Clear,Desert,Low,15.063527023551236,28.82309922495502
2024-01-01 00:13:38,Clear,Rural,Moderate,14.06289077936134,27.934101782378196
2024-01-01 00:13:39,Fog,Mountainous,Moderate,14.262085183735724,30.94166984900699
2024-01-01 00:13:40,Clear,Forest,Low,14.971880246060389,24.480549444376237
2024-01-01 00:13:41,Clear,Rural,Low,15.907578245173518,29.99172496020044
2024-01-01 00:13:42,Rain,Mountainous,Low,14.303770252517442,29.155264891816042
2024-01-01 00:13:43,Clear,Desert,Low,17.230353931471104,30.86976499819136
2024-01-01 00:13:44,Fog,Forest,High,15.904838252127057,43.063699059734006
2024-01-01 00:13:45,Clear,Urban,Low,13.905009394556904,31.757330747822717
2024-01-01 00:13:46,Clear,Desert,Low,17.036254884714523,35.84656794391195
2024-01-01 00:13:47,Storm,Rural,Low,14.362640314387429,31.317888765717584
2024-01-01 00:13:48,Clear,Desert,Low,16.16388780321208,31.994782065873018
2024-01-01 00:13:49,Fog,Desert,High,15.14009551708528,30.746329291324965
2024-01-01 00:13:50,Clear,Mountainous,Low,14.834711501740765,34.16241050233711
2024-01-01 00:13:51,Storm,Desert,Low,16.014341458477972,29.62687907223375
2024-01-01 00:13:52,Clear,Urban,Low,13.146197903583554,33.475646889938396
2024-01-01 00:13:53,Clear,Rural,Low,15.19723848020049,35.512268699670024
2024-01-01 00:13:54,Rain,Forest,Low,14.723587583440255,26.716136653949157
2024-01-01 00:13:55,Clear,Rural,Low,14.311391816343164,31.429994674299998
2024-01-01 00:13:56,Clear,Urban,Low,15.458660333319001,28.32236113780937
2024-01-01 00:13:57,Clear,Forest,Moderate,15.226158585776373,44.80939117548931
2024-01-01 00:13:58,Clear,Desert,Low,13.799784963266033,30.554525339590754
2024-01-01 00:13:59,Clear,Urban,High,15.704594344132852,26.370222332026994
2024-01-01 00:14:00,Clear,Rural,Low,14.735092472880835,25.264643703409266
2024-01-01 00:14:01,Clear,Forest,Moderate,14.144214286882116,34.851728301991756
2024-01-01 00:14:02,Cloudy,Mountainous,Low,14.718168693998056,35.45951999485233
2024-01-01 00:14:03,Clear,Rural,Moderate,14.54817576551766,38.103729998957306
2024-01-01 00:14:04,Storm,Forest,Low,15.741860171348284,38.16517785842128
2024-01-01 00:14:05,Clear,Mountainous,Low,14.748981272199458,42.08944117492374
2024-01-01 00:14:06,Clear,Urban,Moderate,15.129427206994345,42.70890962976344
2024-01-01 00:14:07,Fog,Mountainous,Low,15.963127672066555,24.36275807895013
2024-01-01 00:14:08,Fog,Rural,Low,13.784925781652035,27.902545806909554
2024-01-01 00:14:09,Clear,Urban,Low,14.524957506125093,30.468706719199243
2024-01-01 00:14:10,Rain,Urban,Low,16.85841137143442,32.91903705742012
2024-01-01 00:14:11,Clear,Urban,Low,14.044623246134528,39.73239659217158
2024-01-01 00:14:12,Clear,Rural,Low,14.734595363084189,38.517938021667106
2024-01-01 00:14:13,Clear,Mountainous,Moderate,12.940739401804429,47.813568690656986
2024-01-01 00:14:14,Clear,Desert,Low,14.974101919196226,31.258429483375643
2024-01-01 00:14:15,Clear,Forest,Low,15.170058591714369,30.485936233313048
2024-01-01 00:14:16,Storm,Urban,Low,15.070346599725296,26.715930036494214
2024-01-01 00:14:17,Storm,Urban,Low,15.14557422214648,32.98566565828666
2024-01-01 00:14:18,Clear,Mountainous,Moderate,13.271938563591823,39.14111144169302
2024-01-01 00:14:19,Clear,Forest,Low,15.272214157430959,34.67404075856156
2024-01-01 00:14:20,Clear,Desert,Low,12.713192910104247,31.482995088755978
2024-01-01 00:14:21,Cloudy,Forest,Low,14.305747027760743,36.54667641043322
2024-01-01 00:14:22,Clear,Mountainous,Low,14.382979792620832,36.86061261929642
2024-01-01 00:14:23,Clear,Rural,Low,12.43757241629332,41.1761561807133
2024-01-01 00:14:24,Rain,Forest,Low,13.261333494305521,39.520466228207056
2024-01-01 00:14:25,Clear,Rural,Low,13.222945981191696,27.783669350602267
2024-01-01 00:14:26,Clear,Rural,Low,12.746447863096213,29.726587493825594
2024-01-01 00:14:27,Clear,Desert,High,12.844536937330036,38.99866124554256
2024-01-01 00:14:28,Clear,Urban,Low,15.325119538839935,39.325392165298965
2024-01-01 00:14:29,Cloudy,Mountainous,Low,15.080224834992178,36.47354892261388
2024-01-01 00:14:30,Storm,Desert,Moderate,15.465933841297261,30.93947647359134
2024-01-01 00:14:31,Fog,Mountainous,Low,13.839175055012833,41.568697024959015
2024-01-01 00:14:32,Rain,Urban,Low,13.09697105130224,40.26228029016658
2024-01-01 00:14:33,Clear,Desert,Low,13.465091107743822,35.509336800735724
2024-01-01 00:14:34,Rain,Mountainous,Low,14.915462878168091,36.39116556156684
2024-01-01 00:14:35,Rain,Mountainous,Low,13.217987151131391,28.61484708854663
2024-01-01 00:14:36,Clear,Urban,Low,14.979220752024533,34.28651826174147
2024-01-01 00:14:37,Rain,Forest,Low,14.879959870400604,37.928833364856864
2024-01-01 00:14:38,Clear,Forest,Low,13.655648033739894,37.15448203589632
2024-01-01 00:14:39,Clear,Rural,Low,14.76053262327262,31.78883674310553
2024-01-01 00:14:40,Clear,Forest,Low,13.043223491409233,32.46463838217974
2024-01-01 00:14:41,Clear,Rural,Low,13.808315408617318,36.999847558076205
2024-01-01 00:14:42,Clear,Desert,Low,13.481626938871374,44.053671019495006
2024-01-01 00:14:43,Cloudy,Rural,Moderate,14.611416056148606,33.5524163423794
2024-01-01 00:14:44,Cloudy,Rural,High,12.148859382554049,41.59044339863664
2024-01-01 00:14:45,Clear,Mountainous,Low,12.38265692231909,33.90777360627333
2024-01-01 00:14:46,Rain,Urban,Low,12.62793461772545,32.73584951554232
2024-01-01 00:14:47,Clear,Desert,Moderate,13.98403210775517,28.36726383504635
2024-01-01 00:14:48,Cloudy,Desert,Low,13.207408086152304,34.0550976321166
2024-01-01 00:14:49,Clear,Mountainous,Low,14.116913440815564,40.594894507995186
2024-01-01 00:14:50,Storm,Mountainous,Low,12.125692885655726,30.793836519038216
2024-01-01 00:14:51,Clear,Forest,Low,12.251913816551758,39.890834275763744
2024-01-01 00:14:52,Rain,Desert,Low,14.59585113992392,44.39383242718532
2024-01-01 00:14:53,Clear,Rural,Low,13.871934419170072,33.30473760333368
2024-01-01 00:14:54,Clear,Desert,Low,15.01742018710158,38.76829055941064
2024-01-01 00:14:55,Clear,Rural,Moderate,12.1058164576764,30.056610497365398
2024-01-01 00:14:56,Rain,Mountainous,High,12.795401752702132,35.81288739199309
2024-01-01 00:14:57,Storm,Desert,Low,12.368886019147455,48.20733957422911
2024-01-01 00:14:58,Rain,Desert,Low,12.596723765629147,44.06043656013462
2024-01-01 00:14:59,Cloudy,Desert,Low,11.556134347934634,38.155759525425694
2024-01-01 00:15:00,Clear,Rural,Low,13.7479293929744,35.318850481956254
2024-01-01 00:15:01,Clear,Desert,Moderate,12.972197936941468,41.26527761179211
2024-01-01 00:15:02,Clear,Forest,Low,11.719812579791206,41.07369554109553
2024-01-01 00:15:03,Fog,Forest,Low,13.002369670867594,40.40598321605616
2024-01-01 00:15:04,Cloudy,Urban,Low,10.213334439418372,37.406908886671964
2024-01-01 00:15:05,Clear,Urban,Low,13.214137835791153,43.54523962662896
2024-01-01 00:15:06,Cloudy,Desert,Low,12.322149712367496,42.36780235564293
2024-01-01 00:15:07,Cloudy,Urban,Low,12.911707747155212,30.00453422590534
2024-01-01 00:15:08,Rain,Urban,Low,13.541170608547393,42.91471611204392
2024-01-01 00:15:09,Rain,Rural,Low,10.249581269937718,34.176921228499815
2024-01-01 00:15:10,Clear,Mountainous,Low,12.409958527984573,33.223649530814725
2024-01-01 00:15:11,Rain,Forest,Low,11.4464934605316,39.71405665008673
2024-01-01 00:15:12,Clear,Forest,Low,11.49995661229877,41.560677772955096
2024-01-01 00:15:13,Fog,Rural,Low,12.335300426890392,39.90747743564239
2024-01-01 00:15:14,Cloudy,Desert,Low,11.579236948653342,48.16901909807106
2024-01-01 00:15:15,Clear,Urban,Low,12.337613698463525,38.01005734480094
2024-01-01 00:15:16,Cloudy,Rural,Low,11.929350230629252,47.42733493459403
2024-01-01 00:15:17,Clear,Mountainous,Low,12.535188662575253,41.68916192574789
2024-01-01 00:15:18,Clear,Forest,Low,13.286588282492177,37.42233116872143
2024-01-01 00:15:19,Cloudy,Desert,High,11.527734209223299,41.63801173589766
2024-01-01 00:15:20,Cloudy,Forest,High,14.055105069523822,47.034963899793695
2024-01-01 00:15:21,Cloudy,Mountainous,Moderate,12.501290164128427,42.97345003466728
2024-01-01 00:15:22,Cloudy,Rural,Low,13.755732797953298,42.94579320545601
2024-01-01 00:15:23,Clear,Urban,Low,11.631384616411022,41.99457862005841
2024-01-01 00:15:24,Clear,Forest,Low,13.11481190809377,37.29103769663708
2024-01-01 00:15:25,Clear,Rural,Low,12.037424716554536,48.36324307177426
2024-01-01 00:15:26,Clear,Mountainous,Low,12.830884513473437,40.43411809239081
2024-01-01 00:15:27,Clear,Urban,Low,12.77527058049638,36.385734207493414
2024-01-01 00:15:28,Clear,Forest,Low,12.23963602462615,25.310442923454673
2024-01-01 00:15:29,Clear,Forest,High,12.822591850298377,48.4635606557868
2024-01-01 00:15:30,Clear,Mountainous,Low,11.540249922335818,39.326153450643176
2024-01-01 00:15:31,Cloudy,Urban,Moderate,11.989148602266857,38.864456655115575
2024-01-01 00:15:32,Cloudy,Mountainous,Moderate,12.915951867148127,41.57909168876544
2024-01-01 00:15:33,Clear,Rural,High,12.923204255718874,41.624651372340566
2024-01-01 00:15:34,Fog,Rural,Low,12.900922449074741,50.236217052212204
2024-01-01 00:15:35,Cloudy,Rural,Moderate,12.3315453512842,40.478972105090634
2024-01-01 00:15:36,Fog,Desert,Low,12.041101013468188,45.08254822780477
2024-01-01 00:15:37,Clear,Desert,Low,14.381100795920343,38.283492614558476
2024-01-01 00:15:38,Fog,Desert,High,10.770879748290145,48.42281514893139
2024-01-01 00:15:39,Rain,Urban,Low,11.353343416060136,46.79317660423257
2024-01-01 00:15:40,Cloudy,Forest,Moderate,11.744182667654,35.604482994857484
2024-01-01 00:15:41,Cloudy,Forest,Low,10.311359942072677,46.73542776254567
2024-01-01 00:15:42,Clear,Urban,Low,13.24616668065114,48.46210412334135
2024-01-01 00:15:43,Cloudy,Desert,Low,11.45552986595981,40.367948240879535
2024-01-01 00:15:44,Clear,Rural,Low,11.679363495566074,44.91366977283526
2024-01-01 00:15:45,Rain,Rural,Low,12.551442572143523,38.95818527724634
2024-01-01 00:15:46,Cloudy,Desert,Low,10.933253822765929,40.6262671318377
2024-01-01 00:15:47,Clear,Rural,Moderate,9.30752540429306,46.60115023425501
2024-01-01 00:15:48,Fog,Rural,Moderate,13.010901364327005,42.3658100156341
2024-01-01 00:15:49,Clear,Mountainous,Moderate,11.104516469961727,40.50657694235791
2024-01-01 00:15:50,Cloudy,Mountainous,Low,13.751661417251576,48.04443701498733
2024-01-01 00:15:51,Fog,Forest,Low,11.951533934484694,36.26845794396122
2024-01-01 00:15:52,Storm,Rural,Low,12.34771350628686,46.80591269760739
2024-01-01 00:15:53,Fog,Rural,Moderate,11.876297214285458,39.25155369036739
2024-01-01 00:15:54,Clear,Rural,Low,11.029836901454397,40.04571523571477
2024-01-01 00:15:55,Clear,Urban,Low,9.509813274860706,48.2784657853862
2024-01-01 00:15:56,Rain,Mountainous,High,10.767149616712736,39.410818341769165
2024-01-01 00:15:57,Rain,Mountainous,Low,12.91795242674005,38.16328530971479
2024-01-01 00:15:58,Rain,Mountainous,Moderate,11.90052955588044,52.604610344589325
2024-01-01 00:15:59,Clear,Rural,Low,10.781612608510631,34.05960798998599
2024-01-01 00:16:00,Clear,Urban,Moderate,11.217820188703971,39.547102490163795
2024-01-01 00:16:01,Cloudy,Rural,Low,10.344725170849017,47.092686484317575
2024-01-01 00:16:02,Rain,Rural,Low,11.645526821622086,39.755394407531284
2024-01-01 00:16:03,Clear,Rural,Moderate,13.842423557342318,46.869614459733036
2024-01-01 00:16:04,Clear,Rural,Moderate,11.667530182501736,40.00950769967356
2024-01-01 00:16:05,Clear,Forest,Low,11.462638007763891,55.01255039160421
2024-01-01 00:16:06,Cloudy,Mountainous,High,11.620079962753357,44.802746515000116
2024-01-01 00:16:07,Fog,Urban,Low,10.447117193035316,41.90548062793902
2024-01-01 00:16:08,Clear,Desert,Low,10.762197227927958,43.3711916704559
2024-01-01 00:16:09,Clear,Urban,High,12.8815118560521,47.0261556351898
2024-01-01 00:16:10,Clear,Desert,Low,11.502802559846515,44.09032620199248
2024-01-01 00:16:11,Fog,Rural,Low,11.32836179519586,48.300513444328594
2024-01-01 00:16:12,Clear,Mountainous,Low,10.517427967536314,47.404973837931934
2024-01-01 00:16:13,Cloudy,Mountainous,Low,9.85534971214407,45.062829208832355
2024-01-01 00:16:14,Clear,Rural,Low,10.573075991823316,54.65493938742223
2024-01-01 00:16:15,Cloudy,Forest,Low,9.506770167030474,53.82157484544766
2024-01-01 00:16:16,Rain,Urban,Low,12.339472808489859,42.677049667110914
2024-01-01 00:16:17,Fog,Desert,Low,11.50441095399096,37.278744313108945
2024-01-01 00:16:18,Clear,Urban,Low,11.347806590189053,42.736921411145296
2024-01-01 00:16:19,Fog,Forest,High,9.524260318869157,39.23963993189321
2024-01-01 00:16:20,Clear,Urban,Low,10.534932703338091,43.986871078473385
2024-01-01 00:16:21,Rain,Rural,Moderate,14.050934420665012,43.63259120028491
2024-01-01 00:16:22,Clear,Mountainous,Low,11.891314875831375,47.08199146684118
2024-01-01 00:16:23,Clear,Desert,Low,9.74041680032758,55.198374570281054
2024-01-01 00:16:24,Rain,Mountainous,Low,10.55415395690212,37.741869355251964
2024-01-01 00:16:25,Clear,Rural,Low,10.49334938527048,50.10576834344833
2024-01-01 00:16:26,Cloudy,Rural,Low,9.078795808281392,43.924247347398605
2024-01-01 00:16:27,Clear,Forest,Low,11.004976661879947,51.22735040079181
2024-01-01 00:16:28,Rain,Desert,Low,11.98966700441055,57.751019820317694
2024-01-01 00:16:29,Cloudy,Forest,Low,10.98230002060267,55.34593933333831
2024-01-01 00:16:30,Clear,Desert,Moderate,8.716800092982103,50.31563365114581
2024-01-01 00:16:31,Clear,Forest,Moderate,9.867153427436543,48.49119944010932
2024-01-01 00:16:32,Rain,Urban,High,12.72012727253025,45.748604873188015
2024-01-01 00:16:33,Rain,Desert,Low,11.583248601673889,54.92230454855315
2024-01-01 00:16:34,Clear,Forest,Low,8.745233218996658,51.55669848670031
2024-01-01 00:16:35,Rain,Rural,Low,10.608215854174484,48.500739782386525
2024-01-01 00:16:36,Rain,Mountainous,Low,12.06458060225602,49.1466416687059
2024-01-01 00:16:37,Clear,Rural,Low,10.79490940829381,55.837717605266185
2024-01-01 00:16:38,Clear,Desert,Low,11.255187642758926,52.79592982511695
2024-01-01 00:16:39,Cloudy,Urban,Low,10.451645778167665,45.34886640271507
2024-01-01 00:16:40,Clear,Forest,Low,9.579658922261185,48.55767266954413
2024-01-01 00:16:41,Rain,Mountainous,Low,8.758855831243618,52.58241690880084
2024-01-01 00:16:42,Clear,Rural,Moderate,10.97661651688412,53.883663194113154
2024-01-01 00:16:43,Cloudy,Desert,Moderate,10.376788898063934,50.00056590750003
2024-01-01 00:16:44,Clear,Desert,Low,12.019418820470047,54.73903134667704
2024-01-01 00:16:45,Rain,Urban,Low,9.686753261711772,35.82355080784905
2024-01-01 00:16:46,Clear,Rural,Low,10.346640460167778,45.43236314359887
2024-01-01 00:16:47,Clear,Desert,Low,10.223962386763285,48.900323866437134
2024-01-01 00:16:48,Clear,Urban,Low,8.328706620081995,52.29940817190827
2024-01-01 00:16:49,Clear,Urban,Low,11.466567760000487,49.923106418484366
2024-01-01 00:16:50,Rain,Urban,Moderate,10.868711043136965,50.561802795577584
2024-01-01 00:16:51,Fog,Mountainous,Low,10.812743547951694,55.12073082855077
2024-01-01 00:16:52,Cloudy,Mountainous,Moderate,11.09710465342555,53.82687585786843
2024-01-01 00:16:53,Rain,Urban,Moderate,11.82302897703396,45.16051869747163
2024-01-01 00:16:54,Clear,Desert,Low,10.704714421098645,47.40837629197628
2024-01-01 00:16:55,Rain,Forest,Moderate,10.342461047912728,57.43857744621706
2024-01-01 00:16:56,Cloudy,Forest,Moderate,11.302236623370307,52.01413618686095
2024-01-01 00:16:57,Clear,Forest,Moderate,9.584509979217483,49.1552752203209
2024-01-01 00:16:58,Clear,Desert,Low,7.714066410104405,67.78666892605851
2024-01-01 00:16:59,Cloudy,Rural,Low,12.101396859118221,53.31263944848698
2024-01-01 00:17:00,Cloudy,Mountainous,Low,9.622914569794382,55.86574391729895
2024-01-01 00:17:01,Clear,Rural,Low,11.440336928896807,56.549950671988434
2024-01-01 00:17:02,Fog,Urban,Low,10.640699290611686,50.74545094878982
2024-01-01 00:17:03,Clear,Rural,Low,9.890636840080333,55.09214437622406
2024-01-01 00:17:04,Clear,Mountainous,Moderate,10.697484600309613,52.34138247172442
2024-01-01 00:17:05,Cloudy,Rural,Low,10.9174766786316,52.77985997126085
2024-01-01 00:17:06,Rain,Forest,Low,10.888345692694253,58.75231778549268
2024-01-01 00:17:07,Clear,Urban,High,11.221521507383386,50.37081022870753
